基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
创金合信MSCI中国A股A,005567,0.92亿元（2019-12-31）,6.68%,8.63%,6.20%,14.97%,--,13.75%,孙雨/陈龙,51天,1.75%,51天/2年又70天
天弘沪深300指数增强C,008593,0.05亿元（2019-12-27）,6.31%,--,--,--,--,2.99%,杨超,71天,2.99%,5年又4天
浦银安盛沪深300指数增强,519116,3.35亿元（2019-12-31）,6.06%,6.64%,6.90%,17.03%,42.07%,75.31%,陈士俊,9年又90天,75.31%,9年又90天
国富沪深300指数增强,450008,2.44亿元（2019-12-31）,6.82%,8.08%,7.18%,20.00%,24.95%,69.69%,张志强,2年又170天,18.56%,6年又353天
长城久泰沪深300指数C,006912,1.63亿元（2019-12-31）,5.82%,6.14%,5.15%,15.74%,--,34.80%,雷俊/杨建华,1年又49天,34.80%,4年又55天/15年又262天
工银沪深300指数C,006937,4.82亿元（2019-12-31）,5.72%,5.54%,4.05%,7.85%,--,16.37%,刘伟琳/赵栩,1年又44天,16.37%,5年又143天/8年又143天
东吴沪深300C,165810,0.00亿元（2019-06-30）,5.59%,4.94%,2.85%,5.75%,--,13.22%,周健,49天,-1.26%,7年又142天
前海开源沪深300指数,000656,1.83亿元（2019-12-31）,6.36%,8.09%,8.33%,13.90%,30.79%,84.59%,黄玥,124天,7.14%,3年又15天
东吴沪深300A,165806,0.08亿元（2019-12-31）,5.59%,4.94%,2.85%,5.75%,8.74%,23.09%,周健,49天,-1.26%,7年又142天
长城久泰沪深300指数A,200002,8.82亿元（2019-12-31）,5.85%,6.23%,5.32%,16.04%,33.12%,400.83%,雷俊/杨建华,1年又98天,36.09%,4年又55天/15年又262天
创金合信MSCI中国A股C,005568,0.18亿元（2019-12-31）,6.66%,8.56%,6.07%,14.71%,--,13.20%,孙雨/陈龙,51天,1.73%,51天/2年又70天
国投瑞银沪深300指数分级,161207,2.70亿元（2019-12-31）,6.75%,8.56%,8.42%,18.56%,41.19%,59.94%,赵建/殷瑞飞,130天,8.99%,6年又164天/6年又164天
富荣沪深300指数增强A,004788,0.03亿元（2019-12-31）,7.69%,10.40%,13.04%,29.94%,--,10.71%,邓宇翔,1年又102天,46.71%,1年又343天
天弘沪深300指数增强A,008592,0.06亿元（2019-12-27）,6.33%,--,--,--,--,3.04%,杨超,71天,3.04%,5年又4天
工银沪深300指数A,481009,33.02亿元（2019-12-31）,5.74%,5.65%,4.26%,8.30%,23.92%,84.76%,赵栩/刘伟琳,3年又170天,30.51%,8年又143天/5年又143天
华夏沪深300指数增强A,001015,5.78亿元（2019-12-31）,6.09%,8.27%,6.81%,13.95%,28.76%,58.50%,宋洋,3年又26天,31.10%,3年又110天
富荣沪深300指数增强C,004789,1.54亿元（2019-12-31）,7.67%,10.36%,12.97%,29.79%,--,10.44%,邓宇翔,1年又102天,46.49%,1年又343天
天弘中证食品饮料指数C,001632,4.37亿元（2019-12-31）,9.01%,3.97%,3.44%,32.00%,71.81%,96.43%,沙川,116天,3.11%,1年又362天
农银沪深300指数A,660008,8.46亿元（2019-12-31）,5.76%,5.82%,4.56%,9.80%,26.48%,43.02%,宋永安,7年又218天,95.38%,7年又218天
天弘中证食品饮料指数A,001631,2.80亿元（2019-12-31）,9.02%,4.02%,3.54%,32.26%,72.96%,98.47%,沙川,116天,3.17%,1年又362天
安信量化精选沪深300增强A,003957,0.03亿元（2019-12-31）,7.17%,9.69%,11.38%,19.51%,--,30.35%,徐黄玮,1年又344天,22.68%,2年又127天
西部利得沪深300指数增强A,673100,0.36亿元（2019-12-31）,7.36%,13.36%,15.11%,22.53%,--,58.43%,盛丰衍,1年又296天,28.62%,3年又104天
长信沪深300指数增强C,007448,1.03亿元（2019-12-31）,6.59%,10.09%,12.14%,--,--,21.33%,宋海岸/左金保,296天,21.33%,2年又24天/4年又361天
大成沪深300指数C,007096,0.00亿元（2019-12-31）,6.19%,6.68%,5.21%,--,--,10.78%,张钟玉/苏秉毅,362天,10.78%,5年又9天/8年又29天
长信沪深300指数增强A,005137,0.11亿元（2019-12-31）,6.63%,10.22%,12.57%,19.13%,--,15.51%,宋海岸/左金保,296天,21.94%,2年又24天/4年又361天
农银沪深300指数C,005152,0.02亿元（2019-12-31）,5.73%,5.71%,4.34%,9.25%,--,5.68%,宋永安,1年又352天,5.68%,7年又218天
易方达上证50指数C,004746,25.55亿元（2019-12-31）,3.09%,1.90%,1.98%,19.20%,--,58.57%,张胜记,2年又275天,58.57%,9年又346天
西部利得沪深300指数增强C,673101,1.05亿元（2019-12-31）,7.33%,13.23%,14.84%,22.11%,--,54.09%,盛丰衍,1年又71天,54.09%,3年又104天
海富通沪深300指数增强C,004512,0.04亿元（2019-12-31）,5.30%,4.43%,3.43%,10.14%,--,20.22%,朱斌全,144天,3.79%,1年又98天
易方达上证50指数A,110003,171.86亿元（2019-12-31）,3.11%,1.96%,2.12%,19.54%,71.18%,460.05%,张胜记,4年又276天,35.60%,9年又346天
海富通沪深300指数增强A,004513,0.07亿元（2019-12-31）,5.30%,4.43%,3.61%,6.29%,--,14.16%,朱斌全,144天,3.78%,1年又98天
华宝中证消费龙头指数(LOF),501090,2.89亿元（2019-12-27）,4.20%,--,--,--,--,-3.23%,陈建华/胡洁,77天,-3.23%,7年又77天/7年又144天
大成沪深300指数A,519300,20.52亿元（2019-12-31）,6.20%,6.70%,5.25%,7.98%,19.46%,225.63%,苏秉毅/张钟玉,4年又4天,35.72%,8年又29天/5年又9天
安信量化精选沪深300增强C,003958,1.08亿元（2019-12-31）,7.15%,9.64%,11.28%,19.26%,--,29.08%,徐黄玮,1年又344天,22.20%,2年又127天
国泰国证食品饮料行业指数分级,160222,26.84亿元（2019-12-31）,7.75%,2.02%,1.18%,33.97%,100.37%,203.37%,徐成城/梁杏,3年又33天,112.43%,3年又33天/3年又273天
申万菱信沪深300指数增强C,007804,0.33亿元（2019-12-31）,7.80%,9.80%,9.34%,--,--,16.55%,刘敦/袁英杰,212天,16.55%,2年又149天/5年又38天
创金合信沪深300指数增强A,002310,1.06亿元（2019-12-31）,6.87%,7.64%,7.82%,18.70%,37.68%,36.35%,董梁,246天,14.28%,2年又203天
银河沪深300指数增强C,007276,0.67亿元（2019-12-31）,5.66%,7.03%,7.18%,--,--,10.21%,楼华锋,191天,10.21%,4年又62天
前海联合沪深300指数C,007039,0.22亿元（2019-12-31）,5.94%,10.61%,11.70%,16.64%,--,21.32%,王静/林材,1年又10天,21.32%,2年又353天/6年又65天
浙商沪深300指数增强,166802,2.85亿元（2019-12-31）,6.60%,8.09%,8.21%,19.30%,32.43%,69.20%,王剑,102天,8.64%,213天
博时沪深300指数A,050002,63.38亿元（2019-12-31）,5.58%,5.68%,4.63%,10.45%,28.41%,410.19%,桂征辉,3年又282天,53.87%,4年又231天
银河沪深300指数增强A,007275,0.42亿元（2019-12-31）,5.70%,7.17%,7.49%,--,--,10.53%,楼华锋,191天,10.53%,4年又62天
建信沪深300指数(LOF),165309,5.54亿元（2019-12-31）,5.78%,5.51%,4.17%,8.86%,28.72%,32.93%,梁洪昀,10年又125天,32.93%,10年又125天
前海联合沪深300指数A,003475,0.64亿元（2019-12-31）,5.96%,10.75%,11.96%,17.07%,31.85%,33.26%,王静/林材,2年又353天,31.84%,2年又353天/6年又65天
申万菱信沪深300指数增强A,310318,5.13亿元（2019-12-31）,7.83%,9.90%,9.51%,17.88%,30.99%,428.33%,刘敦/袁英杰,324天,11.45%,2年又149天/5年又38天
创金合信沪深300指数增强C,002315,2.68亿元（2019-12-31）,6.87%,7.61%,7.68%,18.43%,37.75%,37.23%,董梁,246天,14.12%,2年又203天
华夏沪深300指数增强C,001016,2.62亿元（2019-12-31）,6.04%,8.12%,6.55%,13.35%,26.85%,54.50%,宋洋,3年又26天,29.07%,3年又110天
博时沪深300指数C,002385,2.07亿元（2019-12-31）,5.55%,5.57%,4.43%,10.01%,26.87%,61.44%,桂征辉,3年又282天,51.55%,4年又231天
华安中国A股增强指数,040002,26.77亿元（2019-12-31）,6.37%,8.09%,7.03%,12.29%,22.53%,432.58%,马韬/许之彦,2年又52天,1.64%,2年又52天/13年又129天
景顺长城沪深300指数增强,000311,94.93亿元（2019-12-31）,5.56%,5.76%,3.30%,9.83%,31.74%,161.51%,黎海威,6年又131天,161.51%,6年又131天
银华沪深300指数分级,161811,2.06亿元（2019-12-31）,6.00%,8.42%,8.47%,18.82%,31.60%,28.62%,张凯,2年又1天,13.65%,7年又115天
长盛上证50指数分级,502040,1.34亿元（2019-12-31）,5.38%,4.39%,4.90%,17.50%,50.43%,47.49%,陈亘斯,281天,21.93%,282天
平安中证沪港深高股息,003702,0.14亿元（2019-12-31）,3.39%,5.17%,6.15%,2.32%,1.41%,1.97%,钱晶,138天,7.80%,4年又135天
国金上证50指数增强(LOF),502020,0.90亿元（2019-12-31）,4.75%,6.00%,-1.80%,9.63%,40.64%,-1.22%,宫雪,3年又23天,38.77%,6年又226天
国联安双禧中证100指数,162509,2.21亿元（2019-12-31）,5.63%,4.51%,4.51%,12.25%,38.12%,68.09%,黄欣,9年又69天,56.80%,9年又328天
华宝沪深300指数增强C,007404,0.19亿元（2019-12-31）,6.96%,8.51%,9.45%,--,--,29.18%,王正/徐林明,65天,1.90%,65天/10年又162天
国泰沪深300指数A,020011,22.12亿元（2019-12-31）,5.88%,5.89%,4.81%,9.62%,25.48%,-7.67%,艾小军,4年又333天,6.04%,6年又55天
大成中证互联网金融指数分级,502036,0.53亿元（2019-12-31）,14.80%,15.06%,7.23%,6.74%,0.62%,-28.56%,夏高/苏秉毅,4年又253天,-28.56%,5年又93天/8年又29天
华宝沪深300指数增强A,003876,3.41亿元（2019-12-31）,6.99%,8.61%,9.67%,21.22%,47.01%,52.35%,王正/徐林明,65天,1.96%,65天/10年又162天
银河沪深300价值指数,519671,16.04亿元（2019-12-31）,4.04%,0.63%,-1.21%,1.31%,34.48%,66.76%,罗博,10年又72天,66.76%,10年又72天
万家180指数,519180,14.02亿元（2019-12-31）,4.66%,2.67%,-0.02%,3.38%,19.08%,286.99%,杨坤,130天,1.87%,135天
中金沪深300C,003579,0.63亿元（2019-12-31）,6.80%,10.00%,9.12%,16.38%,31.51%,32.40%,魏孛,2年又345天,32.00%,2年又345天
诺安中证100指数,320010,3.28亿元（2019-12-31）,5.22%,5.77%,5.08%,16.89%,57.37%,61.30%,梅律吾,7年又105天,154.82%,12年又29天
中金优选300指数(LOF)A,501060,1.18亿元（2019-12-31）,6.57%,6.62%,5.43%,14.95%,--,30.18%,魏孛,1年又190天,30.18%,2年又345天
嘉实沪深300指数研究增强,000176,12.81亿元（2019-12-31）,5.80%,6.19%,6.35%,15.19%,36.77%,50.90%,龙昌伦,1年又177天,35.18%,2年又259天
中金沪深300A,003015,0.79亿元（2019-12-31）,6.83%,10.11%,9.76%,14.69%,28.62%,37.67%,魏孛,2年又345天,29.07%,2年又345天
中邮中证价值回报量化策略C,006256,0.04亿元（2019-12-31）,9.18%,11.30%,8.82%,1.54%,--,16.46%,姚婷,1年又99天,16.46%,1年又99天
国泰沪深300指数C,005867,0.01亿元（2019-12-31）,5.83%,5.76%,4.54%,9.72%,--,12.20%,艾小军,1年又326天,12.20%,6年又55天
中邮中证价值回报量化策略A,006255,0.59亿元（2019-12-31）,9.20%,11.40%,9.02%,1.91%,--,17.07%,姚婷,1年又99天,17.07%,1年又99天
汇添富沪深300指数A,501043,1.44亿元（2019-12-31）,6.19%,6.66%,6.09%,11.53%,--,14.50%,董瑾,67天,1.62%,94天
汇添富沪深300指数C,501045,0.87亿元（2019-12-31）,6.17%,6.60%,5.96%,11.36%,--,14.17%,董瑾,67天,1.57%,94天
中金优选300指数(LOF)C,501061,0.43亿元（2019-12-31）,6.54%,6.56%,5.31%,14.49%,--,29.47%,魏孛,1年又190天,29.47%,2年又345天
易方达上证50指数分级,502048,5.08亿元（2019-12-31）,4.56%,2.56%,1.79%,8.78%,36.25%,1.84%,余海燕,4年又328天,1.84%,8年又113天
泰达宏利沪深300指数增强C,003548,0.27亿元（2019-12-31）,5.26%,6.42%,5.38%,17.74%,37.99%,41.00%,刘洋,1年又39天,39.67%,1年又210天
泰达宏利沪深300指数增强A,162213,3.12亿元（2019-12-31）,5.29%,6.50%,5.54%,17.65%,37.53%,141.89%,刘洋,1年又39天,39.60%,1年又210天
中银中证100指数增强,163808,5.11亿元（2019-12-31）,5.23%,3.65%,2.38%,13.50%,48.50%,60.49%,赵建忠,4年又274天,11.74%,4年又274天
交银中证互联网金融指数分级,164907,0.83亿元（2019-12-31）,14.68%,14.95%,6.35%,3.49%,-2.08%,-33.05%,蔡铮,4年又256天,-33.05%,7年又72天
浙商中华预期高股息A,007178,2.55亿元（2019-12-31）,-1.47%,-2.86%,--,--,--,-2.92%,王剑/刘宏达/查晓磊,129天,-2.92%,213天/2年又69天/4年又210天
浙商中华预期高股息C,007216,0.04亿元（2019-12-31）,-1.49%,-2.93%,--,--,--,-3.02%,王剑/刘宏达/查晓磊,129天,-3.02%,213天/2年又69天/4年又210天
东财上证50A,008240,2.17亿元（2019-12-03）,4.29%,1.29%,--,--,--,2.57%,吴逸,95天,2.57%,95天
银华-道琼斯88指数A,180003,22.63亿元（2019-12-31）,4.17%,3.88%,4.11%,10.65%,30.93%,455.26%,周晶,316天,7.68%,6年又93天
东财上证50C,008241,1.21亿元（2019-12-03）,4.26%,1.22%,--,--,--,2.50%,吴逸,95天,2.50%,95天
宝盈中证100指数增强A,213010,2.35亿元（2019-12-31）,5.98%,6.17%,5.92%,18.92%,55.50%,75.40%,刘李杰/蔡丹,343天,16.08%,2年又170天/2年又215天
银华中证等权90指数分级,161816,2.30亿元（2019-12-31）,7.99%,13.69%,15.68%,15.34%,17.10%,12.18%,张凯,7年又96天,75.30%,7年又115天
信达澳银中证沪港深高股息精选,005770,0.04亿元（2019-12-31）,3.01%,4.58%,5.94%,1.18%,--,4.15%,王咏辉/王辉良,316天,1.38%,6年又322天/4年又60天
宝盈中证100指数增强C,007580,0.14亿元（2019-12-31）,5.95%,6.01%,5.50%,--,--,10.79%,刘李杰/蔡丹,250天,10.79%,2年又170天/2年又215天
南方中证100指数A,202211,2.18亿元（2019-12-31）,5.42%,4.71%,3.92%,12.20%,6.47%,89.19%,龚涛,239天,8.61%,239天
华富中证100指数,410008,2.42亿元（2019-12-31）,5.53%,5.84%,5.51%,17.89%,57.57%,63.79%,郜哲,234天,13.46%,2年又13天
鹏华香港中小企业指数LOF,501023,0.17亿元（2019-12-31）,-3.56%,-0.57%,-2.34%,-8.98%,-4.08%,3.38%,张羽翔/尤柏年,1年又281天,-15.56%,4年又173天/7年又287天
华润元大富时中国A50指数,000835,2.71亿元（2019-12-31）,4.18%,3.61%,3.30%,15.14%,54.52%,106.90%,李武群,12天,1.03%,3年又322天
华宝中证100指数C,007405,0.03亿元（2019-12-31）,5.43%,4.42%,3.01%,--,--,14.28%,陈建华,302天,14.28%,7年又77天
长盛中证100指数,519100,3.93亿元（2019-12-31）,5.73%,4.48%,3.58%,10.65%,39.18%,136.97%,陈亘斯,150天,5.59%,282天
南方中证100指数C,005691,0.76亿元（2019-12-31）,5.38%,4.61%,3.71%,11.75%,--,9.42%,龚涛,239天,8.32%,239天
华宝中证100指数A,240014,7.49亿元（2019-12-31）,5.47%,4.52%,3.21%,12.13%,45.95%,55.33%,陈建华,4年又116天,45.70%,7年又77天
国富中证100指数增强分级,164508,1.53亿元（2019-12-31）,6.72%,5.59%,5.98%,16.54%,50.53%,30.97%,张志强,2年又170天,28.85%,6年又353天
天弘上证50指数C,001549,4.21亿元（2019-12-31）,3.90%,1.28%,0.11%,9.26%,38.27%,22.16%,陈瑶,130天,0.42%,2年又24天
融通巨潮100指数C,004874,0.01亿元（2019-12-31）,5.22%,5.49%,3.87%,13.07%,--,26.49%,蔡志伟,2年又246天,26.49%,5年又26天
海富通中证100指数,162307,2.15亿元（2019-12-31）,5.61%,5.25%,4.90%,17.27%,49.26%,55.97%,江勇,1年又219天,32.52%,1年又241天
天弘上证50指数A,001548,8.09亿元（2019-12-31）,3.91%,1.33%,0.20%,9.47%,39.15%,23.58%,陈瑶,130天,0.49%,2年又24天
国泰沪深300指数增强C,002063,0.95亿元（2019-12-31）,7.09%,7.58%,6.01%,10.58%,15.45%,19.01%,谢东旭,106天,8.84%,3年又69天
方正富邦大湾区综指(LOF),167302,2.95亿元（2019-12-31）,1.16%,1.44%,--,--,--,0.93%,吴昊,163天,0.93%,1年又254天
建信中证红利潜力指数C,007672,0.17亿元（2019-12-31）,5.54%,2.85%,--,--,--,2.92%,赵云煜,178天,2.92%,1年又112天
富国中证国有企业改革指数分级,161026,69.97亿元（2019-12-31）,7.79%,7.54%,5.13%,8.92%,9.88%,5.83%,张圣贤/王保合,4年又277天,-36.35%,4年又277天/9年又7天
华夏AH经济蓝筹股票C,007506,0.55亿元（2019-12-31）,3.85%,5.28%,4.27%,--,--,4.02%,庞亚平,235天,4.02%,1年又140天
华夏AH经济蓝筹股票A,007505,0.40亿元（2019-12-31）,3.88%,5.36%,4.43%,--,--,4.22%,庞亚平,235天,4.22%,1年又140天
国泰沪深300指数增强A,000512,6.21亿元（2019-12-31）,7.09%,7.60%,6.09%,10.67%,15.68%,98.98%,谢东旭,106天,8.86%,3年又69天
建信中证红利潜力指数A,007671,4.13亿元（2019-12-31）,5.57%,2.96%,--,--,--,3.15%,赵云煜,178天,3.15%,1年又112天
长盛中证申万一带一路分级,502013,6.68亿元（2019-12-31）,10.40%,8.45%,5.32%,-1.70%,-3.65%,-49.84%,陈亘斯,150天,8.77%,282天
银河中证沪港深高股息A,501307,0.71亿元（2019-12-31）,1.29%,-0.49%,1.72%,-5.17%,--,-3.61%,陈伯祯/楼华锋,1年又255天,0.22%,1年又255天/4年又62天
华夏上证50AH优选指数C,006395,0.02亿元（2019-12-31）,1.45%,1.76%,0.68%,6.32%,--,18.55%,荣膺,1年又170天,18.55%,4年又123天
融通巨潮100指数A(LOF),161607,11.46亿元（2019-12-31）,5.18%,5.49%,3.99%,13.43%,36.38%,378.16%,蔡志伟,3年又60天,39.81%,5年又26天
鹏华沪深300指数增强,005870,0.18亿元（2019-12-31）,5.04%,4.04%,1.51%,3.14%,--,4.61%,罗捷,1年又217天,18.04%,2年又36天
易方达国企改革指数分级,502006,2.63亿元（2019-12-31）,8.60%,9.50%,8.94%,13.26%,19.67%,-28.96%,杨俊/余海燕,2年又258天,16.25%,2年又258天/8年又113天
银河中证沪港深高股息C,501308,0.02亿元（2019-12-31）,1.26%,-0.57%,1.58%,-5.39%,--,-4.05%,陈伯祯/楼华锋,1年又255天,-0.18%,1年又255天/4年又62天
南方中证国有企业改革指数分级,160136,1.64亿元（2019-12-31）,7.96%,8.29%,7.15%,14.20%,19.69%,-21.69%,孙伟,3年又222天,35.25%,4年又291天
申万菱信沪深300价值指数C,007800,0.54亿元（2019-12-31）,4.23%,0.56%,-1.34%,--,--,2.41%,龚丽丽,99天,1.18%,4年又141天
景顺中证红利成长低波动A,007751,1.02亿元（2019-12-31）,-0.39%,-2.64%,-2.63%,--,--,-2.63%,曾理/徐喻军,183天,-2.63%,1年又146天/5年又324天
申万菱信沪深300价值指数A,310398,14.58亿元（2019-12-31）,4.29%,0.66%,-1.19%,1.25%,33.23%,69.27%,龚丽丽,99天,1.29%,4年又141天
中金MSCI中国A股红利指数C,006352,0.02亿元（2019-12-31）,5.24%,2.61%,1.16%,1.99%,--,12.64%,朱宝臣,1年又42天,12.64%,1年又142天
中金MSCI中国A股红利指数A,006351,0.16亿元（2019-12-31）,5.26%,2.67%,1.27%,2.18%,--,12.89%,朱宝臣,1年又42天,12.89%,1年又142天
华夏上证50AH优选指数A,501050,16.42亿元（2019-12-31）,1.44%,1.83%,0.83%,6.71%,32.02%,33.60%,荣膺,3年又132天,33.60%,4年又123天
景顺中证红利成长低波动C,007760,0.62亿元（2019-12-31）,-0.41%,-2.70%,-2.75%,--,--,-2.75%,曾理/徐喻军,183天,-2.75%,1年又146天/5年又324天
东方红中证竞争力指数C,007658,3.86亿元（2019-12-31）,6.34%,7.63%,6.89%,--,--,11.43%,戎逸洲/李响/徐习佳,99天,9.85%,99天/1年又345天/220天
东方红中证竞争力指数A,007657,30.61亿元（2019-12-31）,6.37%,7.74%,7.13%,--,--,11.74%,戎逸洲/李响/徐习佳,99天,9.97%,99天/1年又345天/220天
大成中华沪深港300指数(LOF)A,160925,3.70亿元（2019-12-31）,1.98%,5.98%,5.86%,--,--,6.12%,冉凌浩,353天,6.12%,8年又196天
大成中华沪深港300指数(LOF)C,008973,--亿元（--）,--,--,--,--,--,0.28%,冉凌浩,4天,0.28%,8年又196天
财通中证香港红利等权指数C,006659,0.08亿元（2019-12-31）,-3.81%,-4.16%,-0.57%,--,--,-4.05%,吴迪,225天,-3.49%,3年又321天
汇添富中证港股通(LOF)A,501305,0.73亿元（2019-12-31）,-2.15%,-2.29%,2.91%,-6.22%,--,-9.22%,赖中立,2年又104天,-9.22%,7年又128天
嘉实基本面50指数(LOF)A,160716,21.05亿元（2019-12-31）,3.83%,-0.58%,-2.79%,-2.55%,24.39%,56.88%,陈正宪/何如,3年又349天,50.27%,4年又63天/5年又304天
财通中证香港红利等权指数A,006658,0.24亿元（2019-12-31）,-3.78%,-4.08%,-0.41%,--,--,-3.79%,吴迪,225天,-3.31%,3年又321天
汇添富中证港股通(LOF)C,501306,0.72亿元（2019-12-31）,-2.17%,-2.39%,2.72%,-6.58%,--,-9.99%,赖中立,2年又104天,-9.99%,7年又128天
招商富时A-H50指数C,501068,0.05亿元（2019-12-31）,1.18%,0.88%,-0.34%,6.79%,--,23.98%,苏燕青,1年又95天,23.98%,3年又54天
嘉实港股通新经济指数A,501311,0.10亿元（2019-12-31）,-2.78%,4.31%,4.85%,4.11%,--,5.21%,刘珈吟/陈正宪,1年又53天,5.21%,3年又349天/4年又63天
嘉实基本面50指数(LOF)C,160725,0.23亿元（2019-12-31）,3.80%,-0.69%,-3.01%,-2.90%,--,8.20%,陈正宪/何如,1年又212天,8.20%,4年又63天/5年又304天
方正富邦保险主题指数分级,167301,5.29亿元（2019-12-31）,1.63%,-2.19%,-7.17%,3.28%,41.58%,42.53%,吴昊,1年又81天,24.23%,1年又254天
招商富时A-H50指数A,501067,0.20亿元（2019-12-31）,1.19%,0.97%,-0.14%,7.20%,--,24.59%,苏燕青,1年又95天,24.59%,3年又54天
广发恒生中型股指数C,004996,0.18亿元（2019-12-31）,-2.10%,1.08%,2.84%,-3.34%,--,-10.48%,刘杰,1年又143天,9.91%,5年又342天
嘉实港股通新经济指数C,006614,0.06亿元（2019-12-31）,-2.81%,4.22%,4.68%,3.71%,--,4.72%,刘珈吟/陈正宪,1年又53天,4.72%,3年又349天/4年又63天
广发恒生中型股指数A,501303,0.44亿元（2019-12-31）,-2.06%,1.21%,3.08%,-2.87%,--,-9.84%,刘杰,1年又143天,10.56%,5年又342天
信诚中证基建工程指数LOF,165525,1.69亿元（2019-12-31）,12.18%,5.97%,-3.37%,-16.74%,-39.69%,-24.78%,黄稚,171天,-2.23%,1年又226天
鹏华酒分级,160632,6.60亿元（2019-12-31）,9.47%,1.62%,1.84%,39.62%,87.25%,95.06%,闫冬,354天,28.97%,354天
泰康中证港股通非银指数A,006578,0.22亿元（2019-12-31）,-4.74%,-1.68%,-4.89%,-7.57%,--,11.74%,刘伟/黄成扬,1年又77天,11.74%,2年又308天/4年又101天
上投标普港股通低波红利指数A,005051,4.00亿元（2019-12-31）,-6.01%,-5.80%,-5.82%,-16.33%,--,-11.63%,施虓文/张淑婉,2年又94天,-11.63%,3年又49天/3年又82天
上投标普港股通低波红利指数C,005052,0.05亿元（2019-12-31）,-6.05%,-5.90%,-5.98%,-16.64%,--,-12.42%,施虓文/张淑婉,2年又94天,-12.42%,3年又49天/3年又82天
泰康中证港股通非银指数C,006579,0.11亿元（2019-12-31）,-4.76%,-1.78%,-5.07%,-7.85%,--,11.34%,刘伟/黄成扬,1年又77天,11.34%,2年又308天/4年又101天
广发中证基建工程指数C,005224,2.69亿元（2019-12-31）,12.90%,7.44%,-0.81%,-11.32%,--,-21.87%,霍华明,2年又35天,-21.87%,2年又322天
浦银安盛沪港深基本面100,166402,0.33亿元（2019-12-31）,-1.72%,-2.39%,-3.01%,-5.42%,--,4.90%,陈士俊,2年又315天,4.90%,9年又90天
太平MSCI香港价值增强A,007107,1.05亿元（2019-12-31）,-2.45%,-2.86%,-4.89%,--,--,-4.82%,徐磊,220天,-4.82%,1年又38天
太平MSCI香港价值增强C,007108,0.00亿元（2019-12-31）,-2.48%,-2.96%,-5.09%,--,--,-4.96%,徐磊,220天,-4.96%,1年又38天
广发中证基建工程指数A,005223,2.33亿元（2019-12-31）,12.93%,7.49%,-0.75%,-11.30%,--,-21.74%,霍华明,2年又35天,-21.74%,2年又322天
新华沪深300指数增强C,008184,3.56亿元（2019-12-18）,4.99%,--,--,--,--,0.42%,邓岳,80天,0.42%,2年又213天
新华沪深300指数增强A,005248,1.35亿元（2019-12-18）,5.02%,--,--,--,--,0.49%,邓岳,80天,0.49%,2年又213天
信诚中证800金融指数分级,165521,8.18亿元（2019-12-31）,4.45%,0.67%,-1.68%,-1.12%,19.16%,88.21%,HANYILING,171天,-0.38%,1年又332天
华宝沪港深中国增强(LOF)C,007397,0.01亿元（2019-12-31）,0.55%,-1.95%,-4.52%,--,--,-5.65%,周晶,295天,-5.65%,6年又264天
华宝沪港深中国增强(LOF)A,501310,1.58亿元（2019-12-31）,0.58%,-1.84%,-4.33%,-14.93%,--,-6.49%,周晶,1年又134天,-6.49%,6年又264天
长盛中证金融地产指数分级,160814,2.52亿元（2019-12-31）,5.53%,2.93%,2.62%,6.24%,30.22%,1.55%,陈亘斯,281天,12.31%,282天
国泰恒生港股通指数(LOF),501309,0.04亿元（2019-12-31）,-2.61%,2.37%,2.44%,-3.62%,--,2.11%,吴向军,1年又122天,2.11%,6年又317天
泰康港股通TMT指数C,006931,0.26亿元（2019-12-31）,-5.01%,2.99%,1.90%,--,--,-4.16%,刘伟/黄成扬,339天,-4.16%,2年又308天/4年又101天
华宝港股通恒生香港35,162416,0.40亿元（2019-12-31）,-5.24%,-2.92%,-4.54%,-7.28%,--,-3.22%,俞翼之/周晶,1年又343天,-3.22%,2年又322天/6年又264天
泰康港股通TMT指数A,006930,0.16亿元（2019-12-31）,-4.99%,3.09%,2.10%,--,--,-3.81%,刘伟/黄成扬,339天,-3.81%,2年又308天/4年又101天
泰康港股通大消费指数C,006787,0.04亿元（2019-12-31）,-2.07%,-0.33%,2.74%,--,--,1.19%,刘伟/黄成扬,333天,1.19%,2年又308天/4年又101天
泰康港股通大消费指数A,006786,0.14亿元（2019-12-31）,-2.04%,-0.25%,2.95%,--,--,1.56%,刘伟/黄成扬,333天,1.56%,2年又308天/4年又101天
民生加银中证港股通指数A,004532,0.06亿元（2019-12-31）,-3.60%,-4.35%,2.14%,-6.49%,--,-6.96%,武杰/蔡晓,1年又127天,4.88%,1年又127天/4年又64天
民生加银中证港股通指数C,004533,0.09亿元（2019-12-31）,-3.62%,-4.40%,2.01%,-6.72%,--,-7.60%,武杰/蔡晓,1年又127天,4.54%,1年又127天/4年又64天
泰康香港银行指数A,006809,0.32亿元（2019-12-31）,-4.01%,-3.66%,-2.63%,--,--,-8.40%,刘伟/黄成扬,326天,-8.40%,2年又308天/4年又101天
招商中证白酒指数分级,161725,109.43亿元（2019-12-31）,7.54%,-0.93%,-3.75%,34.92%,111.31%,144.49%,侯昊,2年又184天,67.81%,2年又198天
