基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
长盛盛景纯债C,003100,0.03亿元（2019-12-31）,0.86%,0.83%,1.30%,3.78%,14.74%,11.81%,段鹏,3年又216天,11.81%,5年又333天
南方定元中短债C,007656,3.51亿元（2019-11-05）,0.49%,1.16%,--,--,--,1.33%,李慧鹏,123天,1.33%,5年又135天
鹏华丰庆债券,007987,18.07亿元（2019-12-31）,0.58%,1.43%,--,--,--,1.69%,刘太阳,142天,1.69%,7年又187天
南方定元中短债A,007655,7.41亿元（2019-11-05）,0.53%,1.27%,--,--,--,1.47%,李慧鹏,123天,1.47%,5年又135天
融通通玺债券,003674,10.24亿元（2019-12-31）,0.52%,1.49%,2.14%,3.95%,13.99%,14.45%,朱浩然,1年又170天,6.46%,2年又181天
长盛安鑫中短债C,006903,0.94亿元（2019-12-31）,0.54%,1.32%,2.06%,3.82%,--,3.81%,葛鹤军,1年又16天,3.81%,5年又10天
博时裕腾纯债,002354,4.19亿元（2019-12-31）,1.06%,2.42%,3.12%,6.89%,18.74%,20.69%,黄海峰,2年又304天,18.67%,4年又321天
永赢同利债券A,007351,15.42亿元（2019-12-31）,0.53%,1.47%,1.88%,--,--,1.98%,牟琼屿,233天,1.98%,1年又351天
平安惠澜纯债C,007936,15.24亿元（2020-02-28）,1.69%,--,--,--,--,2.34%,高勇标,87天,2.34%,2年又254天
国金及第中短债债券,003002,5.89亿元（2019-12-31）,0.86%,1.99%,--,--,--,2.62%,徐艳芳,1年又175天,2.45%,7年又12天
平安惠澜纯债A,007935,23.92亿元（2020-02-28）,1.75%,--,--,--,--,2.46%,高勇标,87天,2.46%,2年又254天
国泰润泰纯债债券,003457,32.58亿元（2019-12-31）,0.56%,1.46%,2.27%,4.14%,13.17%,13.24%,韩哲昊,3年又7天,13.24%,4年又278天
汇安嘉汇纯债债券,003742,16.56亿元（2019-12-31）,0.62%,1.54%,2.35%,5.15%,16.84%,17.71%,张再奇,145天,1.89%,1年又8天
银河睿安纯债债券,007403,3.04亿元（2019-12-31）,0.41%,1.21%,1.87%,--,--,2.25%,刘铭,257天,2.25%,3年又89天
国投瑞银恒泽中短债C,006553,8.96亿元（2019-12-31）,0.70%,1.56%,2.20%,5.00%,--,5.76%,李达夫,1年又79天,5.76%,7年又214天
银华安盈短债债券C,006497,0.01亿元（2019-12-31）,0.41%,1.11%,1.70%,3.07%,--,3.89%,赵楠楠,80天,1.00%,221天
银河天盈中短债A,007635,6.58亿元（2019-12-31）,0.80%,1.95%,--,--,--,2.34%,张沛/韩晶,128天,2.34%,2年又34天/10年又55天
银河睿嘉债券A,006071,27.36亿元（2019-12-31）,0.39%,1.29%,1.96%,3.66%,--,6.40%,蒋磊,1年又267天,6.40%,3年又194天
广发集瑞债券C,003038,0.00亿元（2019-12-31）,0.57%,1.48%,2.22%,4.32%,14.12%,14.28%,谭昌杰,141天,1.85%,7年又233天
国投瑞银恒泽中短债A,005725,22.03亿元（2019-12-31）,0.72%,1.65%,2.39%,5.37%,--,6.24%,李达夫,1年又79天,6.24%,7年又214天
广发景祥纯债,004020,42.90亿元（2019-12-31）,0.58%,1.32%,1.89%,3.63%,13.51%,13.52%,谢军,75天,1.27%,13年又180天
民生加银添鑫纯债C,007103,2.47亿元（2019-12-31）,1.01%,1.95%,2.74%,--,--,2.94%,陆欣,206天,2.94%,9年又163天
银河君怡债券,519622,39.58亿元（2019-12-31）,0.62%,1.72%,2.54%,4.57%,13.95%,14.53%,蒋磊,2年又7天,9.71%,3年又194天
长盛安鑫中短债A,006902,2.74亿元（2019-12-31）,0.58%,1.43%,2.26%,4.25%,--,4.25%,葛鹤军,1年又16天,4.25%,5年又10天
工银尊享短债债券F,007717,0.01亿元（2019-12-31）,0.70%,1.65%,2.06%,--,--,2.37%,王朔/魏欣,215天,2.37%,6年又118天/8年又324天
中科沃土沃祥债券,004550,0.23亿元（2019-12-31）,0.94%,2.49%,5.00%,1.73%,--,2.68%,田钊/马洪娟,60天,1.77%,100天/5年又21天
中金金利C,003812,0.51亿元（2019-12-31）,0.06%,1.08%,1.54%,2.58%,13.33%,14.04%,郭党钰/石玉,2年又192天,9.91%,4年又258天/3年又235天
永赢永益债券A,005073,30.42亿元（2019-12-31）,0.99%,2.40%,2.95%,5.85%,--,14.14%,牟琼屿,185天,3.08%,1年又351天
金鹰添瑞中短债C,005011,8.83亿元（2019-12-31）,0.54%,1.34%,1.97%,3.53%,--,10.86%,龙悦芳/戴骏,2年又168天,10.84%,2年又181天/3年又139天
国泰丰盈纯债债券,006725,7.11亿元（2019-12-31）,0.86%,2.31%,3.11%,3.34%,--,3.79%,黄志翔,1年又79天,3.79%,3年又121天
银河天盈中短债C,007636,1.36亿元（2019-12-31）,0.77%,1.87%,--,--,--,2.23%,张沛/韩晶,128天,2.23%,2年又34天/10年又55天
汇添富90天短债C,007458,0.32亿元（2019-12-31）,0.53%,1.40%,2.10%,--,--,3.26%,蒋文玲,269天,3.26%,6年又37天
博时富元纯债债券,004307,46.44亿元（2019-12-31）,0.92%,2.29%,2.94%,5.27%,16.13%,16.45%,陈黎/程卓,201天,3.05%,1年又333天/3年又209天
金鹰添瑞中短债A,005010,11.89亿元（2019-12-31）,0.58%,1.44%,2.18%,3.95%,--,11.96%,龙悦芳/戴骏,2年又168天,11.92%,2年又181天/3年又139天
国金惠鑫短债债券C,006735,0.05亿元（2019-12-31）,0.56%,1.41%,1.85%,--,--,3.27%,徐艳芳,345天,3.27%,7年又12天
泰达宏利纯利债券A,003767,0.50亿元（2019-12-31）,0.49%,1.41%,1.90%,3.29%,11.73%,12.65%,杜磊,45天,0.79%,2年又235天
浙商惠享纯债,002909,37.22亿元（2019-12-31）,0.62%,1.66%,2.17%,3.93%,14.10%,15.81%,周锦程,172天,2.09%,3年又19天
泰达宏利纯利债券C,003768,0.00亿元（2019-12-31）,0.46%,1.34%,1.75%,3.10%,10.91%,11.86%,杜磊,45天,0.75%,2年又235天
博时季季享持有期B,000784,0.33亿元（2019-12-31）,0.87%,2.08%,--,--,--,3.30%,黄海峰,1年又4天,3.10%,4年又321天
汇安嘉裕纯债债券,003891,17.19亿元（2019-12-31）,0.59%,1.64%,2.21%,4.05%,13.31%,14.29%,黄济宽,87天,1.58%,115天
汇添富90天短债A,007456,1.60亿元（2019-12-31）,0.54%,1.40%,2.11%,--,--,3.27%,蒋文玲,269天,3.27%,6年又37天
嘉实汇达中短债债券A,007319,11.31亿元（2019-12-31）,0.68%,1.88%,2.47%,--,--,3.47%,李金灿,130天,2.25%,4年又273天
先锋博盈纯债C,005891,0.28亿元（2019-12-31）,1.44%,3.11%,4.44%,--,--,4.52%,王颢,206天,4.52%,3年又106天
信诚稳健债券C,003227,0.00亿元（2019-12-31）,0.72%,1.87%,2.86%,5.69%,17.06%,15.86%,宋海娟,3年又187天,15.86%,6年又132天
融通通祺债券,003648,2.15亿元（2019-12-31）,0.77%,2.50%,3.20%,5.46%,15.90%,17.37%,朱浩然,1年又170天,8.36%,2年又181天
泰康安惠纯债债券C,006865,1.19亿元（2019-12-31）,0.59%,1.48%,2.29%,4.51%,--,4.76%,任翀,1年又49天,4.76%,3年又350天
南方吉元短债A,006517,33.70亿元（2019-12-31）,0.40%,1.38%,2.20%,4.10%,--,5.12%,何康,1年又107天,5.12%,5年又112天
博时裕鹏纯债债券,004118,10.54亿元（2019-12-31）,0.85%,1.82%,2.44%,4.11%,21.31%,22.14%,黄海峰,2年又69天,11.65%,4年又321天
嘉实汇达中短债债券C,007320,0.18亿元（2019-12-31）,0.66%,1.82%,2.37%,--,--,3.28%,李金灿,130天,2.18%,4年又273天
鹏华丰腾债券,003527,20.82亿元（2019-12-31）,0.42%,1.11%,1.70%,3.13%,11.15%,11.27%,张丽娟,31天,0.41%,31天
工银尊享短债债券C,006835,0.56亿元（2019-12-31）,0.69%,1.61%,1.99%,3.85%,--,3.90%,王朔/魏欣,1年又10天,3.89%,6年又118天/8年又324天
中加丰裕纯债债券,003673,10.29亿元（2019-12-31）,0.98%,2.35%,3.68%,6.60%,18.75%,20.44%,杨宇俊,3年又100天,20.44%,3年又350天
华宝宝怡债券,007435,10.24亿元（2019-12-31）,0.88%,2.26%,2.95%,--,--,4.25%,高文庆/陈昕,285天,4.17%,2年又356天/8年又115天
平安惠兴债券,006222,10.00亿元（2019-12-31）,0.86%,2.22%,2.94%,5.20%,--,8.49%,余斌,177天,2.89%,2年又143天
信诚稳健债券A,003226,10.26亿元（2019-12-31）,0.73%,1.90%,2.91%,5.77%,16.67%,15.54%,宋海娟,3年又187天,15.54%,6年又132天
南方吉元短债E,008632,0.00亿元（2019-12-31）,0.38%,--,--,--,--,1.24%,何康,82天,1.24%,5年又112天
先锋博盈纯债A,005890,0.01亿元（2019-12-31）,1.47%,3.18%,4.70%,--,--,4.80%,王颢,206天,4.80%,3年又106天
景顺长城景泰聚利纯债,006681,22.02亿元（2019-12-31）,0.49%,1.44%,2.27%,4.16%,--,5.11%,袁媛,1年又91天,5.11%,5年又339天
长信稳健纯债债券A,002996,3.39亿元（2019-12-31）,0.46%,1.50%,2.15%,3.98%,13.55%,13.99%,陆莹,3年又44天,13.79%,3年又69天
中信保诚稳丰C,004107,0.00亿元（2019-12-31）,0.89%,2.29%,3.12%,5.34%,15.79%,16.27%,宋海娟,3年又44天,16.27%,6年又132天
浙商惠利纯债债券,003220,2.27亿元（2019-12-31）,0.60%,1.59%,2.43%,4.31%,13.50%,14.61%,刘爱民,172天,2.27%,2年又52天
泰康安惠纯债债券A,003078,37.98亿元（2019-12-31）,0.60%,1.56%,2.44%,4.80%,15.22%,16.03%,任翀,3年又72天,16.03%,3年又350天
鑫元臻利A,006631,5.17亿元（2019-12-31）,0.63%,1.64%,2.53%,4.57%,--,4.83%,郑文旭/王美芹/赵慧,1年又17天,4.64%,2年又30天/3年又215天/4年又55天
安信鑫日享中短债C,007246,5.98亿元（2019-12-31）,0.52%,1.41%,2.55%,--,--,4.03%,王涛/肖芳芳,282天,4.03%,3年又299天/2年又275天
工银尊享短债债券A,006834,2.45亿元（2019-12-31）,0.71%,1.71%,2.19%,4.30%,--,4.39%,王朔/魏欣,1年又10天,4.35%,6年又118天/8年又324天
博时富瑞纯债债券A,004200,7.61亿元（2019-12-31）,0.76%,2.16%,3.67%,6.95%,18.26%,18.26%,倪玉娟,1年又333天,15.05%,1年又333天
中信保诚稳益A,003287,15.53亿元（2019-12-31）,0.90%,2.24%,2.99%,5.51%,15.36%,13.12%,宋海娟,3年又180天,13.12%,6年又132天
永赢颐利债券,006850,20.75亿元（2019-12-31）,0.85%,2.15%,3.01%,5.75%,--,6.02%,牟琼屿,256天,4.46%,1年又351天
华宝中短债债券A,006947,3.04亿元（2019-12-31）,0.68%,1.84%,2.59%,--,--,5.04%,高文庆,358天,5.04%,2年又356天
博时富瑞纯债债券C,008106,0.92亿元（2019-12-31）,0.76%,2.15%,--,--,--,3.00%,倪玉娟,138天,3.00%,1年又333天
汇安短债债券E,006521,0.52亿元（2019-12-31）,0.46%,1.35%,2.27%,4.19%,--,5.58%,杨芳,1年又121天,5.58%,2年又328天
东方红益鑫纯债C,003669,6.05亿元（2019-12-31）,0.50%,0.95%,1.49%,3.86%,14.03%,14.42%,徐觅/纪文静,3年又77天,14.45%,3年又77天/4年又238天
中信保诚稳丰A,004106,15.49亿元（2019-12-31）,0.90%,2.33%,3.16%,5.44%,16.07%,16.56%,宋海娟,3年又44天,16.56%,6年又132天
汇安短债债券A,006519,1.08亿元（2019-12-31）,0.46%,1.36%,2.27%,4.21%,--,5.59%,杨芳,1年又121天,5.59%,2年又328天
融通通源短融债券A,000394,0.91亿元（2019-12-31）,0.50%,1.29%,2.01%,3.52%,11.28%,28.20%,张一格/朱浩然,1年又72天,4.42%,6年又293天/2年又181天
融通通源短融债券B,001941,9.69亿元（2019-12-31）,0.52%,1.37%,2.18%,3.77%,12.21%,15.54%,张一格/朱浩然,1年又72天,4.74%,6年又293天/2年又181天
财通汇利纯债,005854,5.36亿元（2019-12-31）,0.72%,1.91%,2.73%,5.56%,--,9.80%,林洪钧/罗晓倩,1年又168天,8.60%,5年又301天/2年又232天
华泰紫金丰利中短债发起C,007822,30.75亿元（2019-12-31）,0.57%,1.69%,3.60%,--,--,3.66%,杨义山/阮毅/陈晨,122天,2.10%,122天/1年又128天/1年又2天
平安如意中短债E,007019,48.27亿元（2019-12-31）,0.77%,2.07%,3.15%,--,--,6.14%,田元强/张文平,323天,6.10%,1年又102天/4年又220天
建信睿富纯债债券,003590,74.08亿元（2019-12-31）,0.42%,1.34%,1.98%,3.59%,12.67%,13.24%,刘思,3年又103天,13.24%,3年又232天
光大保德信晟利债券C,005580,2.30亿元（2019-12-31）,0.49%,1.37%,1.98%,3.66%,--,5.74%,周华,170天,1.87%,1年又210天
海富通瑞利债券,519226,33.99亿元（2019-12-31）,0.53%,1.38%,2.10%,3.96%,13.67%,13.79%,陈轶平,3年又20天,13.79%,6年又192天
永赢瑞益债券,004238,28.71亿元（2019-12-31）,1.00%,2.49%,3.04%,6.06%,23.41%,23.47%,牟琼屿,185天,3.18%,1年又351天
中信保诚稳益C,003288,0.00亿元（2019-12-31）,0.89%,2.21%,2.93%,5.40%,15.41%,13.12%,宋海娟,3年又180天,13.12%,6年又132天
平安如意中短债A,007017,56.74亿元（2019-12-31）,0.80%,2.16%,3.33%,--,--,6.48%,田元强/张文平,323天,6.42%,1年又102天/4年又220天
中欧短债债券C,006562,12.49亿元（2019-12-31）,0.48%,1.16%,1.76%,3.22%,--,4.69%,王慧杰,1年又17天,3.28%,4年又66天
长安泓泽纯债债券C,003732,0.02亿元（2019-12-31）,0.65%,2.15%,2.71%,4.92%,12.02%,13.05%,刘兴旺,166天,2.58%,5年又89天
农银信用添利债券,660013,0.26亿元（2019-12-31）,0.74%,2.02%,1.89%,3.97%,12.50%,52.47%,姚臻,3年又198天,11.89%,3年又215天
交银裕利纯债债券A,519786,35.91亿元（2019-12-31）,0.50%,1.49%,2.28%,4.17%,13.65%,14.64%,连端清,2年又342天,13.47%,4年又217天
招商招祥纯债A,003863,17.91亿元（2019-12-31）,0.76%,2.05%,2.79%,5.39%,13.95%,14.33%,康晶,2年又6天,12.38%,4年又216天
浦银安盛中短债A,006436,0.33亿元（2019-12-31）,0.86%,1.80%,2.42%,4.42%,--,6.12%,刘大巍,47天,1.13%,3年又203天
浦银安盛中短债C,006437,0.06亿元（2019-12-31）,0.85%,1.76%,2.31%,4.21%,--,5.83%,刘大巍,47天,1.11%,3年又203天
华夏鼎智债券C,004053,0.00亿元（2019-12-31）,0.63%,1.70%,2.53%,4.37%,13.82%,14.06%,刘明宇,1年又43天,4.74%,2年又87天
工银恒享纯债债券,002832,0.54亿元（2019-12-31）,0.30%,1.22%,1.74%,3.31%,10.96%,12.90%,陈桂都,58天,0.73%,3年又187天
平安如意中短债C,007018,0.54亿元（2019-12-31）,0.79%,2.14%,3.28%,--,--,6.37%,田元强/张文平,323天,6.32%,1年又102天/4年又220天
光大岁末红利纯债A,000489,10.31亿元（2019-12-31）,0.94%,2.45%,3.22%,6.04%,13.47%,27.43%,周华,1年又132天,7.09%,1年又210天
中加纯债债券,000914,8.25亿元（2019-12-31）,1.17%,3.30%,5.04%,8.27%,20.69%,34.40%,闫沛贤,5年又82天,34.40%,6年又139天
东方红益鑫纯债A,003668,10.80亿元（2019-12-31）,0.52%,1.04%,1.68%,4.27%,15.35%,15.87%,徐觅/纪文静,3年又77天,15.88%,3年又77天/4年又238天
招商鑫悦中短债A,006629,2.76亿元（2019-12-31）,0.66%,1.90%,2.96%,5.44%,--,7.00%,郭敏/刘万锋,191天,3.05%,1年又91天/5年又54天
天弘弘丰增强回报债券C,006899,0.04亿元（2019-12-31）,1.20%,3.38%,4.27%,--,--,5.77%,姜晓丽/陈国光,353天,5.77%,7年又218天/7年又166天
永赢稳益债券,002169,27.36亿元（2019-12-31）,0.84%,2.06%,2.70%,4.91%,14.70%,16.53%,章成,162天,2.61%,201天
招商招轩纯债C,003372,0.00亿元（2019-12-31）,0.30%,1.16%,1.80%,3.16%,13.21%,14.12%,许强/马龙,1年又63天,4.09%,4年又31天/5年又347天
创金合信尊隆纯债,004322,2.10亿元（2019-12-31）,0.46%,1.41%,2.14%,3.68%,12.72%,12.87%,郑振源,1年又148天,5.45%,4年又298天
招商招旺纯债A,003618,5.48亿元（2019-12-31）,0.63%,1.70%,2.90%,5.45%,15.74%,15.67%,范刚强,98天,1.75%,98天
富国产业债券A,100058,34.76亿元（2019-12-31）,0.79%,1.99%,2.79%,5.68%,17.97%,65.94%,武磊/黄纪亮,3年又6天,18.08%,3年又6天/7年又11天
交银裕利纯债债券C,519787,0.00亿元（2019-12-31）,0.47%,1.40%,2.08%,3.85%,12.42%,13.26%,连端清,2年又342天,12.28%,4年又217天
永赢荣益债券C,006093,0.00亿元（2019-12-31）,1.29%,3.03%,4.41%,8.28%,--,11.77%,乔嘉麒,1年又176天,11.77%,2年又286天
招商招旺纯债C,003619,0.01亿元（2019-12-31）,0.62%,1.64%,2.75%,5.25%,15.13%,14.99%,范刚强,98天,1.69%,98天
光大保德信安祺债券C,003108,0.00亿元（2019-12-31）,2.59%,5.03%,5.79%,8.82%,12.58%,13.17%,黄波,8天,0.98%,150天
东方红稳添利纯债,002650,22.27亿元（2019-12-31）,0.48%,1.27%,2.05%,4.69%,15.86%,16.56%,纪文静,3年又299天,16.56%,4年又238天
招商招琪纯债A,003571,85.33亿元（2019-12-31）,0.59%,1.87%,2.56%,4.88%,15.33%,15.61%,周欣宇,2年又9天,11.72%,2年又120天
工银四季收益债券(LOF),164808,22.52亿元（2019-12-31）,1.35%,3.24%,3.74%,6.56%,16.33%,90.04%,郭雪松/欧阳凯/何秀红,138天,3.70%,173天/11年又7天/9年又28天
永赢荣益债券A,006092,10.86亿元（2019-12-31）,1.28%,3.06%,4.43%,8.40%,--,11.93%,乔嘉麒,1年又176天,11.93%,2年又286天
招商招坤纯债A,003265,3.22亿元（2019-12-31）,0.80%,2.06%,2.97%,4.45%,14.86%,14.67%,康晶,3年又141天,14.67%,4年又216天
光大保德信安祺债券A,003107,2.21亿元（2019-12-31）,2.61%,5.12%,5.94%,9.14%,13.61%,14.25%,黄波,8天,0.98%,150天
万家信用恒利债券A,519188,9.01亿元（2019-12-31）,0.83%,2.06%,2.55%,5.15%,13.72%,43.55%,苏谋东,2年又159天,13.14%,6年又284天
鑫元得利债券,003041,10.27亿元（2019-12-31）,0.81%,1.90%,2.83%,4.64%,13.70%,13.59%,赵慧,144天,2.44%,4年又55天
招商招盛纯债C,003453,0.00亿元（2019-12-31）,0.56%,1.72%,2.40%,4.75%,14.46%,46.20%,周欣宇,2年又9天,10.89%,2年又120天
交银裕隆纯债债券C,519783,1.60亿元（2019-12-31）,1.09%,2.55%,3.69%,6.19%,18.40%,19.35%,黄莹洁,159天,3.33%,4年又286天
交银裕隆纯债债券A,519782,6.57亿元（2019-12-31）,1.13%,2.66%,3.91%,6.63%,18.81%,20.11%,黄莹洁,159天,3.53%,4年又286天
博时聚利纯债债券,003259,102.71亿元（2019-12-31）,0.61%,1.81%,2.38%,4.72%,15.02%,15.10%,黄海峰,2年又106天,12.70%,4年又321天
招商招盛纯债A,003452,106.33亿元（2019-12-31）,0.57%,1.78%,2.49%,4.93%,15.02%,47.79%,周欣宇,2年又9天,11.24%,2年又120天
诺安联创顺鑫C,005480,0.62亿元（2019-12-31）,0.50%,1.06%,18.47%,22.70%,--,27.24%,周建树,1年又295天,27.24%,2年又204天
诺安联创顺鑫A,005448,0.73亿元（2019-12-31）,0.52%,1.13%,18.65%,22.23%,--,24.95%,周建树,1年又295天,24.95%,2年又204天
国富恒久信用债券C,450019,0.02亿元（2019-12-31）,0.43%,1.45%,1.60%,4.43%,13.36%,43.85%,刘怡敏,4年又76天,17.72%,11年又137天
国富恒久信用债券A,450018,0.14亿元（2019-12-31）,0.45%,1.52%,1.75%,4.75%,14.55%,46.73%,刘怡敏,4年又76天,19.10%,11年又137天
博时安盈债券C,000085,73.74亿元（2019-12-31）,0.48%,1.24%,1.99%,3.45%,11.83%,27.01%,黄海峰,2年又281天,11.42%,4年又321天
华泰柏瑞丰盛纯债债券C,000188,0.18亿元（2019-12-31）,1.15%,3.23%,3.30%,5.21%,19.09%,42.23%,何子建/陈东,355天,5.09%,355天/7年又99天
博时安盈债券A,000084,25.81亿元（2019-12-31）,0.51%,1.32%,2.14%,3.77%,13.07%,30.54%,黄海峰,2年又281天,12.56%,4年又321天
前海联合泳辉纯债C,007338,0.05亿元（2019-12-31）,0.46%,0.94%,28.02%,--,--,28.44%,曾婷婷,246天,28.44%,3年又184天
创金合信尊泰纯债债券,003289,0.02亿元（2019-12-31）,0.05%,6.26%,5.01%,0.19%,2.45%,1.50%,郑振源,1年又148天,-1.92%,4年又298天
南方梦元短债A,007790,1.27亿元（2019-11-05）,0.36%,0.97%,--,--,--,1.21%,李慧鹏,123天,1.21%,5年又135天
信诚稳瑞债券A,003277,20.36亿元（2019-12-31）,0.42%,1.29%,1.96%,3.80%,13.58%,13.79%,宋海娟,3年又180天,13.79%,6年又132天
博时富添纯债债券,008170,2.03亿元（2019-11-20）,0.11%,0.74%,--,--,--,0.82%,陈凯杨,108天,0.82%,7年又93天
汇添富鑫远债券,008081,32.10亿元（2019-12-04）,0.31%,0.79%,--,--,--,0.80%,徐一恒,94天,0.80%,185天
平安添利债券C,700006,13.63亿元（2019-12-31）,0.75%,1.93%,2.95%,5.49%,14.34%,55.05%,WANG AO(汪澳),2年又97天,13.34%,4年又125天
博时富悦纯债,007985,2.20亿元（2019-11-28）,0.52%,1.47%,--,--,--,1.52%,张鹿,100天,1.52%,1年又235天
信诚稳瑞债券C,003278,0.00亿元（2019-12-31）,0.41%,1.28%,1.93%,3.89%,14.00%,14.17%,宋海娟,3年又180天,14.17%,6年又132天
南方梦元短债C,007791,1.49亿元（2019-11-05）,0.34%,0.90%,--,--,--,1.11%,李慧鹏,123天,1.11%,5年又135天
鹏华丰泽债券(LOF),160618,38.52亿元（2019-12-31）,0.77%,1.91%,2.40%,5.50%,19.54%,80.65%,祝松,171天,2.38%,6年又15天
华安安和债券C,007168,1.50亿元（2019-11-19）,0.63%,1.72%,--,--,--,1.81%,周益鸣,109天,1.81%,1年又273天
长城短债债券C,007195,1.75亿元（2019-12-31）,0.37%,0.98%,1.79%,--,--,1.88%,邹德立,191天,1.88%,8年又142天
景顺长城景泰纯利债券,007562,12.92亿元（2019-12-31）,0.36%,1.02%,--,--,--,1.20%,袁媛,138天,1.20%,5年又339天
富国国有企业债债券D,006683,0.00亿元（2019-12-31）,0.45%,1.04%,1.65%,3.32%,--,4.17%,张波/王颀亮,292天,2.64%,2年又38天/5年又195天
前海联合润盈短债C,008011,0.13亿元（2019-12-24）,0.27%,--,--,--,--,0.59%,曾婷婷/敬夏玺,74天,0.59%,3年又184天/3年又202天
华宝宝润债券,007644,0.50亿元（2019-12-31）,0.09%,0.64%,--,--,--,0.90%,王慧,142天,0.90%,1年又190天
华泰柏瑞丰盛纯债债券A,000187,1.63亿元（2019-12-31）,1.19%,3.34%,3.53%,5.65%,20.58%,45.57%,何子建/陈东,355天,5.52%,355天/7年又99天
南方皓元短债C,008123,1.07亿元（2019-11-28）,0.37%,0.90%,--,--,--,0.93%,李慧鹏,100天,0.93%,5年又135天
广发景丰纯债,003223,41.72亿元（2019-12-31）,0.48%,1.30%,1.95%,3.75%,12.55%,13.55%,李伟,130天,1.75%,1年又184天
大成惠益纯债,003575,62.17亿元（2019-12-31）,0.50%,1.31%,1.99%,3.50%,11.65%,11.90%,欧阳亮,160天,1.82%,1年又42天
富国国有企业债债券C,000141,0.93亿元（2019-12-31）,0.44%,1.16%,1.77%,3.36%,11.73%,35.18%,张波/王颀亮,292天,2.76%,2年又38天/5年又195天
银河睿嘉债券C,006403,0.00亿元（2019-12-31）,0.38%,1.28%,1.79%,1.79%,--,1.79%,蒋磊,1年又176天,1.79%,3年又194天
鹏扬利沣短债C,006830,2.92亿元（2019-12-31）,0.58%,1.30%,--,--,--,1.81%,王莹莹/陈钟闻,115天,1.53%,1年又196天/2年又210天
易方达安瑞短债A,006319,11.40亿元（2019-12-31）,0.41%,1.16%,1.89%,3.63%,--,4.96%,石大怿/王晓晨,1年又114天,4.96%,7年又103天/8年又207天
富国国有企业债债券A/B,000139,3.74亿元（2019-12-31）,0.47%,1.26%,1.98%,3.78%,12.92%,38.70%,张波/王颀亮,292天,3.10%,2年又38天/5年又195天
大成惠福债券,006812,28.65亿元（2019-12-31）,0.38%,0.98%,1.85%,--,--,2.28%,汪伟/方孝成/黄万青,177天,1.81%,2年又55天/2年又120天/7年又286天
华安安和债券A,007167,0.50亿元（2019-11-19）,0.63%,1.54%,--,--,--,1.63%,周益鸣,109天,1.63%,1年又273天
兴银鑫日享短债C,007637,0.19亿元（2019-12-31）,0.31%,1.02%,1.55%,--,--,1.55%,陶国峰,53天,0.60%,95天
平安添利债券A,700005,26.56亿元（2019-12-31）,0.78%,2.02%,3.14%,5.92%,15.85%,60.10%,WANG AO(汪澳),2年又97天,14.44%,4年又125天
天弘弘择短债C,007824,13.50亿元（2019-12-31）,0.41%,1.14%,1.96%,--,--,2.07%,王昌俊,200天,2.07%,1年又327天
鹏扬利沣短债A,006829,1.71亿元（2019-12-31）,0.60%,1.37%,--,--,--,1.94%,王莹莹/陈钟闻,115天,1.60%,1年又196天/2年又210天
银华安鑫短债债券C,006908,2.55亿元（2019-12-31）,0.41%,1.07%,1.80%,3.23%,--,3.28%,赵楠楠,19天,0.28%,221天
天弘弘择短债A,007823,0.71亿元（2019-12-31）,0.43%,1.20%,2.10%,--,--,2.22%,王昌俊,200天,2.22%,1年又327天
中泰青月中短债C,007583,0.80亿元（2019-12-31）,0.44%,1.41%,1.99%,--,--,2.12%,商园波/张蓓蓓(Zhang Phoebe),211天,2.12%,316天/316天
博时富顺纯债债券,007996,0.03亿元（2019-12-31）,0.43%,2.33%,--,--,--,2.52%,陈黎,128天,2.52%,1年又333天
前海联合泳辉纯债A,007327,0.65亿元（2019-12-31）,0.49%,1.03%,1.60%,--,--,1.99%,曾婷婷,246天,1.99%,3年又184天
新华鑫日享中短债B,007912,1.63亿元（2019-12-31）,0.47%,1.10%,--,--,--,1.57%,赵楠/王滨/姚秋,148天,1.57%,3年又287天/4年又51天/5年又234天
交银稳鑫短债债券C,006794,0.14亿元（2019-12-31）,0.47%,1.22%,1.99%,3.58%,--,3.81%,黄莹洁,1年又43天,3.81%,4年又286天
汇安中短债债券E,007211,0.20亿元（2019-12-31）,0.68%,1.92%,--,--,--,2.68%,杨芳,172天,2.68%,2年又328天
广发景明中短债C,006592,2.94亿元（2019-12-31）,0.35%,0.93%,1.56%,3.38%,--,4.49%,刘志辉,1年又99天,4.49%,3年又111天
万家鑫盛纯债A,007703,25.24亿元（2019-12-31）,0.52%,1.46%,2.12%,--,--,2.25%,陈奕雯/尹诚庸,180天,2.11%,1年又15天/4年又219天
银华安鑫短债债券A,006907,8.49亿元（2019-12-31）,0.43%,1.13%,1.90%,3.45%,--,3.52%,赵楠楠,19天,0.28%,221天
易方达安悦超短债F,006664,0.08亿元（2019-12-31）,0.39%,0.99%,1.73%,3.32%,--,4.62%,梁莹/刘朝阳,1年又93天,4.62%,5年又166天/7年又171天
银华安享短债债券A,007030,0.42亿元（2019-12-31）,0.14%,0.82%,1.29%,--,--,2.26%,王树丽/瞿灿,359天,2.26%,2年又308天/4年又288天
广发景明中短债A,006591,5.34亿元（2019-12-31）,0.39%,1.02%,1.76%,3.78%,--,4.98%,刘志辉,1年又99天,4.98%,3年又111天
